proton
540
540
MeV             1/cm/cm/s       1/cm/cm/s/MeV
1.000000e-1 	1.167300e+3 	7.860600e+3
1.500000e-1 	8.290500e+2 	5.669700e+3
2.000000e-1 	6.003400e+2 	3.838200e+3
3.000000e-1 	3.637200e+2 	1.840000e+3
4.000000e-1 	2.323400e+2 	9.840100e+2
5.000000e-1 	1.669200e+2 	5.378100e+2
6.000000e-1 	1.247800e+2 	3.258800e+2
7.000000e-1 	1.017500e+2 	2.023300e+2
1.000000e+0 	6.623500e+1 	8.679600e+1
1.500000e+0 	4.915100e+1 	2.468300e+1
2.000000e+0 	4.155300e+1 	1.182800e+1
3.000000e+0 	3.646100e+1 	3.994900e+0
4.000000e+0 	3.356300e+1 	2.227200e+0
5.000000e+0 	3.200600e+1 	1.402900e+0
6.000000e+0 	3.075700e+1 	1.102800e+0
7.000000e+0 	2.980100e+1 	9.011900e-1
1.000000e+1 	2.759300e+1 	6.158700e-1
1.500000e+1 	2.551400e+1 	3.647600e-1
2.000000e+1 	2.394500e+1 	2.795200e-1
3.000000e+1 	2.183600e+1 	1.972100e-1
4.000000e+1 	2.000100e+1 	1.737100e-1
5.000000e+1 	1.836100e+1 	1.600900e-1
6.000000e+1 	1.679900e+1 	1.541400e-1
7.000000e+1 	1.527900e+1 	1.457500e-1
1.000000e+2 	1.147400e+1 	1.149000e-1
1.500000e+2 	6.723100e+0 	7.445100e-2
2.000000e+2 	4.028600e+0 	4.485400e-2
3.000000e+2 	1.350400e+0 	1.781600e-2
4.000000e+2 	4.653900e-1 	0.000000e+0
