proton
545
545
MeV             1/cm/cm/s       1/cm/cm/s/MeV
1.000000e-1 	1.225700e+3 	8.261400e+3
1.500000e-1 	8.700500e+2 	5.963200e+3
2.000000e-1 	6.293400e+2 	4.041100e+3
3.000000e-1 	3.798300e+2 	1.938900e+3
4.000000e-1 	2.415500e+2 	1.034900e+3
5.000000e-1 	1.728500e+2 	5.633200e+2
6.000000e-1 	1.288900e+2 	3.383500e+2
7.000000e-1 	1.051800e+2 	2.081700e+2
1.000000e+0 	6.874300e+1 	8.905700e+1
1.500000e+0 	5.120900e+1 	2.534600e+1
2.000000e+0 	4.339600e+1 	1.218400e+1
3.000000e+0 	3.809300e+1 	4.172900e+0
4.000000e+0 	3.505100e+1 	2.336700e+0
5.000000e+0 	3.342000e+1 	1.467900e+0
6.000000e+0 	3.211500e+1 	1.157700e+0
7.000000e+0 	3.110400e+1 	9.504500e-1
1.000000e+1 	2.879200e+1 	6.450000e-1
1.500000e+1 	2.661600e+1 	3.816800e-1
2.000000e+1 	2.497500e+1 	2.933200e-1
3.000000e+1 	2.274200e+1 	2.075300e-1
4.000000e+1 	2.082400e+1 	1.816100e-1
5.000000e+1 	1.911000e+1 	1.671200e-1
6.000000e+1 	1.748200e+1 	1.604800e-1
7.000000e+1 	1.590000e+1 	1.515900e-1
1.000000e+2 	1.194100e+1 	1.195200e-1
1.500000e+2 	7.002400e+0 	7.744100e-2
2.000000e+2 	4.196900e+0 	4.669400e-2
3.000000e+2 	1.410800e+0 	1.854500e-2
4.000000e+2 	4.878300e-1 	0.000000e+0
