electron
550
550
MeV             1/cm/cm/s       1/cm/cm/s/MeV
4.000000e-2 	2.075200e+5 	1.618500e+6
1.000000e-1 	1.253700e+5 	1.120000e+6
2.000000e-1 	5.491200e+4 	4.883400e+5
3.000000e-1 	2.770100e+4 	1.931000e+5
4.000000e-1 	1.629200e+4 	8.689000e+4
5.000000e-1 	1.032300e+4 	4.300500e+4
6.000000e-1 	7.691300e+3 	2.253400e+4
7.000000e-1 	5.816200e+3 	1.548500e+4
8.000000e-1 	4.594300e+3 	1.063900e+4
1.000000e+0 	3.098300e+3 	6.068300e+3
1.250000e+0 	2.022400e+3 	3.534300e+3
1.500000e+0 	1.331100e+3 	2.303400e+3
1.750000e+0 	8.706900e+2 	1.519400e+3
2.000000e+0 	5.714400e+2 	9.785300e+2
2.250000e+0 	3.814300e+2 	6.316400e+2
2.500000e+0 	2.556100e+2 	4.453200e+2
2.750000e+0 	1.587600e+2 	3.123400e+2
3.000000e+0 	9.944300e+1 	1.946700e+2
3.250000e+0 	6.142800e+1 	1.225100e+2
3.500000e+0 	3.818700e+1 	7.870700e+1
3.750000e+0 	2.207500e+1 	5.072500e+1
4.000000e+0 	1.282400e+1 	3.023000e+1
4.250000e+0 	6.959300e+0 	1.808500e+1
4.500000e+0 	3.781800e+0 	9.961600e+0
4.750000e+0 	1.978400e+0 	5.509700e+0
5.000000e+0 	1.027000e+0 	3.081800e+0
5.500000e+0 	2.102200e-1 	1.002900e+0
6.000000e+0 	2.410600e-2 	2.102200e-1
6.500000e+0 	0.000000e+0 	2.410600e-2
7.000000e+0 	0.000000e+0 	0.000000e+0
