electron
545
545
MeV             1/cm/cm/s       1/cm/cm/s/MeV
4.000000e-2 	2.028300e+5 	1.586300e+6
1.000000e-1 	1.223600e+5 	1.096000e+6
2.000000e-1 	5.362700e+4 	4.762900e+5
3.000000e-1 	2.710500e+4 	1.882300e+5
4.000000e-1 	1.598200e+4 	8.479500e+4
5.000000e-1 	1.014600e+4 	4.209500e+4
6.000000e-1 	7.563300e+3 	2.212300e+4
7.000000e-1 	5.721500e+3 	1.521700e+4
8.000000e-1 	4.519900e+3 	1.046600e+4
1.000000e+0 	3.047100e+3 	5.968800e+3
1.250000e+0 	1.990800e+3 	3.470800e+3
1.500000e+0 	1.311700e+3 	2.266300e+3
1.750000e+0 	8.576900e+2 	1.497900e+3
2.000000e+0 	5.627200e+2 	9.646500e+2
2.250000e+0 	3.753600e+2 	6.227200e+2
2.500000e+0 	2.513600e+2 	4.381300e+2
2.750000e+0 	1.563000e+2 	3.066900e+2
3.000000e+0 	9.801800e+1 	1.914300e+2
3.250000e+0 	6.058300e+1 	1.206800e+2
3.500000e+0 	3.767700e+1 	7.763900e+1
3.750000e+0 	2.176400e+1 	5.008800e+1
4.000000e+0 	1.263300e+1 	2.984000e+1
4.250000e+0 	6.843900e+0 	1.784400e+1
4.500000e+0 	3.710900e+0 	9.812000e+0
4.750000e+0 	1.937900e+0 	5.418900e+0
5.000000e+0 	1.001500e+0 	3.028800e+0
5.500000e+0 	2.040000e-1 	9.780600e-1
6.000000e+0 	2.341600e-2 	2.040000e-1
6.500000e+0 	0.000000e+0 	2.341600e-2
7.000000e+0 	0.000000e+0 	0.000000e+0
