0.005516981601598321 2331.0
0.006657852795351432 3562.0
0.008034647755890087 5074.0
0.009696153781937451 6790.0
0.011701247026549313 8677.0
0.014120978797942541 10353.0
0.01704109329198105 11966.0
0.020565065973210957 12998.0
0.024817770270733255 13297.0
0.029949902519798417 13339.0
0.03614332194875801 12915.0
0.04361749493601909 12261.0
0.05263727189191102 11792.0
0.0635222723424896 10702.0
0.07665821077960361 9934.0
0.0925105646134041 9265.0
0.11164106855684518 8373.0
0.1347276199275115 7724.0
0.16258830021937343 6879.0
0.1962103641587976 6192.0
0.23678522348399964 5662.0
0.2857506651126295 4839.0
0.34484179971571455 4229.0
0.4161525460817458 3809.0
0.5022098299947699 3262.0
0.6060631268944165 2753.0
0.7313925212990413 2432.0
0.8826391121223267 2152.0
1.0651623848496552 1829.0
1.2854301271223998 1478.0
1.5512476174673884 1170.0
1.8720342085689372 1191.0
2.2591571059260636 946.0
2.7263341694796184 850.0
3.290120011651539 692.0
3.970492616881258 602.0
4.791561269765093 465.0
5.782420877524952 382.0
6.978182960076318 362.0
8.421219841254864 364.0
10.162666129632267 246.0
12.264230694514794 159.0
14.800383345243418 166.0
17.860993699680638 136.0
21.554515751280004 108.0
26.011830981189206 86.0
31.390886197653224 83.0
37.8822904464746 73.0
45.7160693213671 57.0
