0.02543345761304648 105220.27863283404
0.038176166722003586 148344.25035006987
0.05960036688316729 175022.515996426
0.1 191323.34083739386
0.1471811061553387 186516.91863198538
0.23433843636185092 158086.5885428813
0.3540587984475265 128972.53542749399
0.5600436870433954 101280.27266581597
0.6178686488405412 96255.4689854351
1.0032807398612351 70033.18331819237
1.5766091395669841 49674.3961757537
1.5766091395669841 49674.3961757537
2.382077589331175 35233.949372464696
3.767926462503068 23154.7919950544
5.730324707556113 15808.658854288129
6.198957151458 14646.904717520434
7.545137190885369 12102.439719957487
8.772047925128575 10522.027863283425
10 9147.996017128815
12.33213887663742 7368.911062284554
15.308116682396014 5935.819182932106
