0.005516981601598321 1216730.0
0.006657852795351432 1009013.0
0.008034647755890087 835478.0
0.009696153781937451 691841.0
0.011701247026549313 572630.0
0.014120978797942541 476214.0
0.01704109329198105 393531.0
0.020565065973210957 326315.0
0.024817770270733255 272084.0
0.029949902519798417 223665.0
0.03614332194875801 185607.0
0.04361749493601909 153600.0
0.05263727189191102 127612.0
0.0635222723424896 105391.0
0.07665821077960361 87634.0
0.0925105646134041 72275.0
0.11164106855684518 60289.0
0.1347276199275115 49723.0
0.16258830021937343 41434.0
0.1962103641587976 34315.0
0.23678522348399964 28168.0
0.2857506651126295 23435.0
0.34484179971571455 19556.0
0.4161525460817458 16158.0
0.5022098299947699 13403.0
0.6060631268944165 10933.0
0.7313925212990413 9165.0
0.8826391121223267 7663.0
1.0651623848496552 6292.0
1.2854301271223998 5230.0
1.5512476174673884 4363.0
1.8720342085689372 3689.0
2.2591571059260636 2989.0
2.7263341694796184 2423.0
3.290120011651539 2035.0
3.970492616881258 1651.0
4.791561269765093 1409.0
5.782420877524952 1189.0
6.978182960076318 966.0
8.421219841254864 774.0
10.162666129632267 624.0
12.264230694514794 545.0
14.800383345243418 491.0
17.860993699680638 404.0
21.554515751280004 290.0
26.011830981189206 255.0
31.390886197653224 200.0
37.8822904464746 171.0
45.7160693213671 148.0
