electron
540
540
MeV             1/cm/cm/s       1/cm/cm/s/MeV
4.000000e-2 	1.981900e+5 	1.552500e+6
1.000000e-1 	1.194700e+5 	1.071300e+6
2.000000e-1 	5.243300e+4 	4.645700e+5
3.000000e-1 	2.655900e+4 	1.836800e+5
4.000000e-1 	1.569800e+4 	8.289200e+4
5.000000e-1 	9.980900e+3 	4.126000e+4
6.000000e-1 	7.445700e+3 	2.172400e+4
7.000000e-1 	5.636000e+3 	1.495500e+4
8.000000e-1 	4.454800e+3 	1.028900e+4
1.000000e+0 	3.006500e+3 	5.879200e+3
1.250000e+0 	1.962400e+3 	3.429900e+3
1.500000e+0 	1.291500e+3 	2.235000e+3
1.750000e+0 	8.449000e+2 	1.473900e+3
2.000000e+0 	5.546000e+2 	9.492000e+2
2.250000e+0 	3.703000e+2 	6.127300e+2
2.500000e+0 	2.482300e+2 	4.320100e+2
2.750000e+0 	1.542900e+2 	3.031000e+2
3.000000e+0 	9.668500e+1 	1.891000e+2
3.250000e+0 	5.974200e+1 	1.190900e+2
3.500000e+0 	3.714200e+1 	7.653900e+1
3.750000e+0 	2.147200e+1 	4.933400e+1
4.000000e+0 	1.247500e+1 	2.940200e+1
4.250000e+0 	6.771300e+0 	1.759000e+1
4.500000e+0 	3.679600e+0 	9.693300e+0
4.750000e+0 	1.924600e+0 	5.363400e+0
5.000000e+0 	9.979000e-1 	3.000400e+0
5.500000e+0 	2.042000e-1 	9.746800e-1
6.000000e+0 	2.321900e-2 	2.042000e-1
6.500000e+0 	0.000000e+0 	2.321900e-2
7.000000e+0 	0.000000e+0 	0.000000e+0
